,HotelId,ReservationStatusDate,ArrivalDate,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,CustomerType,ADR,Meal,Country,Company,ReservedRoomType,IsRepeatedGuest,IsCanceled
27418,1,2016-08-29,2016-08-22,20,2,5,2,1,Transient,245.43,BB       ,ESP,       NULL,F               ,False,False
27419,1,2016-08-29,2016-08-25,232,1,3,2,0,Transient,121.5,BB       ,PRT,       NULL,A               ,False,False
27420,1,2016-09-01,2016-08-29,21,1,2,2,0,Transient,153.0,BB       ,PRT,       NULL,A               ,False,False
27421,1,2016-08-29,2016-08-20,116,3,6,2,2,Transient,238.1,HB       ,ESP,       NULL,C               ,False,False
27422,1,2016-08-29,2016-08-22,95,2,5,3,0,Transient,203.8,HB       ,PRT,       NULL,A               ,False,False
27423,1,2016-08-29,2016-08-22,27,2,5,2,0,Transient,236.14,BB       ,FRA,       NULL,E               ,False,False
27424,1,2016-08-29,2016-08-22,11,2,5,3,1,Transient,292.71,BB       ,PRT,       NULL,H               ,False,False
27425,1,2016-08-29,2016-08-27,2,1,1,2,0,Transient,231.0,HB       ,PRT,       NULL,D               ,False,False
27426,1,2016-08-29,2016-08-27,30,1,1,3,1,Transient,286.0,BB       ,ITA,       NULL,H               ,False,False
27427,1,2016-08-29,2016-08-21,39,3,5,2,0,Transient,270.38,HB       ,IRL,       NULL,E               ,False,False
27428,1,2016-08-29,2016-08-19,214,3,7,2,2,Transient,238.0,BB       ,IRL,       NULL,G               ,False,False
27429,1,2016-08-29,2016-08-19,214,3,7,2,0,Transient,138.0,BB       ,IRL,       NULL,A               ,False,False
27430,1,2016-08-29,2016-08-22,220,2,5,2,0,Transient,119.29,BB       ,ROU,       NULL,E               ,False,False
27431,1,2016-08-29,2016-08-25,44,1,3,2,0,Transient,196.5,BB       ,PRT,       NULL,A               ,False,False
27432,1,2016-08-29,2016-08-27,1,1,1,2,0,Transient,122.89,BB       ,EGY,       NULL,A               ,False,False
27433,1,2016-08-29,2016-08-22,162,2,5,2,2,Transient,308.57,HB       ,LUX,       NULL,G               ,False,False
27434,1,2016-08-29,2016-08-22,186,2,5,3,0,Transient,201.43,Undefined,PRT,       NULL,A               ,False,False
27435,1,2016-08-29,2016-08-22,32,2,5,2,0,Transient,154.0,HB       ,ROU,       NULL,D               ,False,False
27436,1,2016-08-29,2016-08-26,18,1,2,2,0,Transient,201.0,BB       ,GBR,       NULL,D               ,False,False
27437,1,2016-08-29,2016-08-27,22,1,1,2,0,Transient,216.0,BB       ,FRA,       NULL,D               ,False,False
27438,1,2016-08-29,2016-08-29,13,0,0,1,0,Transient-Party,0.0,BB       ,ITA,       NULL,A               ,False,False
27439,1,2016-08-29,2016-08-22,136,2,5,2,2,Transient,211.16,BB       ,PRT,       NULL,C               ,False,False
27440,1,2016-08-29,2016-08-22,36,2,5,2,0,Transient,251.14,HB       ,ESP,       NULL,D               ,False,False
27441,1,2016-08-29,2016-08-29,13,0,0,1,0,Transient-Party,0.0,BB       ,ITA,       NULL,A               ,False,False
27442,1,2016-08-29,2016-08-26,11,1,2,2,0,Transient-Party,219.67,BB       ,ESP,       NULL,D               ,False,False
27443,1,2016-08-29,2016-08-26,11,1,2,2,0,Transient-Party,207.67,BB       ,ESP,       NULL,D               ,False,False
27444,1,2016-08-29,2016-08-22,15,2,5,2,0,Transient,239.43,BB       ,PRT,       NULL,F               ,False,False
27445,1,2016-08-29,2016-08-22,26,2,5,2,0,Transient,238.14,BB       ,IRL,       NULL,E               ,False,False
27446,1,2016-08-30,2016-08-29,0,1,0,2,0,Transient,171.0,BB       ,PRT,       NULL,A               ,True,False
27447,1,2016-08-30,2016-08-23,31,2,5,2,1,Transient,179.59,BB       ,IRL,       NULL,D               ,False,False
27448,1,2016-08-30,2016-08-25,22,2,3,2,0,Transient,125.0,BB       ,GBR,       NULL,D               ,False,False
27449,1,2016-08-30,2016-08-26,8,2,2,2,0,Transient,141.91,HB       ,GBR,       NULL,D               ,False,False
27450,1,2016-08-30,2016-08-23,179,2,5,2,1,Transient,177.5,BB       ,IRL,       NULL,A               ,False,False
27451,1,2016-08-30,2016-08-26,104,2,2,3,0,Transient,175.23,BB       ,GBR,       NULL,A               ,False,False
27452,1,2016-08-30,2016-08-24,39,2,4,2,0,Transient,246.0,HB       ,DEU,       NULL,D               ,False,False
27453,1,2016-08-30,2016-08-28,226,2,0,2,0,Transient,114.0,BB       ,PRT,       NULL,A               ,False,False
27454,1,2016-08-30,2016-08-29,1,1,0,3,1,Transient,234.0,BB       ,ESP,       NULL,H               ,False,False
27455,1,2016-08-30,2016-08-25,272,2,3,2,0,Transient,129.6,BB       ,GBR,       NULL,E               ,False,False
27456,1,2016-08-30,2016-08-25,272,2,3,2,0,Transient,129.6,BB       ,GBR,       NULL,E               ,False,False
27457,1,2016-08-30,2016-08-25,272,2,3,2,0,Transient-Party,129.6,BB       ,GBR,       NULL,E               ,False,False
27458,1,2016-08-30,2016-08-25,272,2,3,2,0,Transient-Party,131.6,BB       ,GBR,       NULL,E               ,False,False
27459,1,2016-08-30,2016-08-25,272,2,3,2,0,Transient-Party,131.6,BB       ,GBR,       NULL,E               ,False,False
27460,1,2016-08-30,2016-08-25,272,2,3,2,0,Transient,129.6,BB       ,GBR,       NULL,E               ,False,False
27461,1,2016-08-30,2016-08-27,28,2,1,3,0,Transient,236.0,BB       ,PRT,       NULL,A               ,False,False
27462,1,2016-08-30,2016-08-27,50,2,1,2,0,Transient,209.1,BB       ,ESP,       NULL,E               ,False,False
27463,1,2016-08-30,2016-08-27,41,2,1,2,0,Transient,241.0,BB       ,CHE,       NULL,F               ,False,False
27464,1,2016-08-30,2016-08-27,116,2,1,2,0,Transient,171.0,BB       ,ESP,       NULL,A               ,False,False
27465,1,2016-08-30,2016-08-29,0,1,0,3,0,Transient,190.0,BB       ,ESP,       NULL,A               ,False,False
27466,1,2016-08-30,2016-08-26,179,2,2,2,2,Transient,252.0,BB       ,ESP,       NULL,G               ,False,False
27467,1,2016-08-30,2016-08-27,41,2,1,3,0,Transient,193.12,BB       ,AUS,       NULL,F               ,False,False
27468,1,2016-08-30,2016-08-26,2,2,2,2,0,Transient-Party,193.5,BB       ,GBR,       NULL,A               ,False,False
27469,1,2016-08-30,2016-08-26,2,2,2,2,1,Transient-Party,199.0,BB       ,GBR,       NULL,A               ,False,False
27470,1,2016-08-30,2016-08-29,0,1,0,2,0,Transient,118.08,BB       ,PRT,       NULL,A               ,False,False
27471,1,2016-08-30,2016-08-26,205,2,2,2,0,Contract,113.05,BB       ,DEU,       NULL,E               ,False,False
27472,1,2016-08-30,2016-08-16,230,4,10,1,1,Transient,123.43,BB       ,PRT,       NULL,A               ,False,False
27473,1,2016-08-30,2016-08-23,23,2,5,2,0,Transient,243.86,BB       ,ESP,       NULL,F               ,False,False
27474,1,2016-08-30,2016-08-28,0,2,0,3,0,Transient,231.0,HB       ,BRA,       NULL,A               ,False,False
27475,1,2016-09-01,2016-08-30,35,0,2,3,0,Transient,244.09,HB       ,PRT,       NULL,G               ,False,False
27476,1,2016-08-31,2016-08-24,69,2,5,2,0,Transient,195.43,BB       ,IRL,       NULL,D               ,False,False
27477,1,2016-08-31,2016-08-24,3,2,5,2,0,Transient,198.86,BB       ,GBR,       NULL,D               ,False,False
27478,1,2016-08-31,2016-08-24,91,2,5,2,1,Transient,168.46,BB       ,IRL,       NULL,A               ,False,False
27479,1,2016-08-31,2016-08-24,36,2,5,2,0,Transient,123.0,BB       ,GBR,       NULL,D               ,False,False
27480,1,2016-08-31,2016-08-26,98,2,3,2,0,Transient,199.6,BB       ,GBR,       NULL,E               ,False,False
27481,1,2016-08-31,2016-08-27,166,2,2,1,0,Transient-Party,100.8,BB       ,GBR,       NULL,A               ,False,False
27482,1,2016-08-31,2016-08-27,166,2,2,2,0,Transient-Party,100.8,BB       ,GBR,       NULL,A               ,False,False
27483,1,2016-08-31,2016-08-27,38,2,2,2,0,Transient,168.63,BB       ,BRA,       NULL,E               ,False,False
27484,1,2016-08-31,2016-08-30,63,0,1,1,0,Transient-Party,112.0,BB       ,PRT,       NULL,A               ,False,False
27485,1,2016-08-31,2016-08-30,14,0,1,2,0,Transient,180.0,BB       ,BEL,       NULL,A               ,False,False
27486,1,2016-08-31,2016-08-30,63,0,1,2,0,Transient-Party,112.0,BB       ,CHN,       NULL,A               ,False,False
27487,1,2016-08-31,2016-08-30,63,0,1,2,0,Transient-Party,112.0,BB       ,CHN,       NULL,A               ,False,False
27488,1,2016-08-31,2016-08-30,63,0,1,2,0,Transient-Party,112.0,BB       ,CHN,       NULL,A               ,False,False
27489,1,2016-08-31,2016-08-30,32,0,1,3,1,Transient,274.0,BB       ,BEL,       NULL,H               ,False,False
27490,1,2016-08-31,2016-08-30,63,0,1,2,0,Transient-Party,112.0,BB       ,CHN,       NULL,A               ,False,False
27491,1,2016-08-31,2016-08-29,7,1,1,2,0,Transient,163.0,BB       ,ESP,       NULL,A               ,False,False
27492,1,2016-08-31,2016-08-26,147,2,3,2,1,Transient,174.5,HB       ,PRT,       NULL,A               ,False,False
27493,1,2016-08-31,2016-08-31,40,0,0,3,0,Transient,0.0,HB       ,PRT,       NULL,G               ,False,False
27494,1,2016-08-31,2016-08-26,207,2,3,2,0,Transient,115.2,BB       ,PRT,       NULL,A               ,False,False
27495,1,2016-08-31,2016-08-29,6,1,1,3,1,Transient,256.0,BB       ,ESP,       NULL,H               ,False,False
27496,1,2016-09-01,2016-08-31,2,0,1,3,1,Transient,202.0,BB       ,ESP,       NULL,H               ,False,False
27497,1,2016-08-31,2016-08-24,272,2,5,2,0,Transient,140.31,HB       ,PRT,       NULL,D               ,False,False
27498,1,2016-08-31,2016-08-24,272,2,5,1,0,Transient,126.9,HB       ,PRT,       NULL,D               ,False,False
27499,1,2016-08-31,2016-08-28,17,2,1,2,0,Transient,222.0,HB       ,ESP,       NULL,A               ,False,False
27500,1,2016-08-31,2016-08-28,115,2,1,2,2,Transient-Party,243.0,BB       ,GBR,       NULL,G               ,False,False
27501,1,2016-09-01,2016-08-31,25,0,1,2,2,Transient,260.0,BB       ,GBR,       NULL,G               ,False,False
27502,1,2016-08-31,2016-08-24,15,2,5,3,0,Transient,263.09,FB       ,PRT,       NULL,C               ,False,False
27503,1,2016-08-31,2016-08-28,32,2,1,2,0,Transient,216.0,BB       ,NLD,       NULL,D               ,False,False
27504,1,2016-08-31,2016-08-29,31,1,1,2,0,Transient,186.6,BB       ,ESP,       NULL,D               ,False,False
27505,1,2016-08-31,2016-08-29,5,1,1,2,0,Transient,139.2,BB       ,PRT,       NULL,A               ,False,False
27506,1,2016-08-31,2016-08-26,2,2,3,2,0,Transient,167.0,BB       ,PRT,       NULL,A               ,False,False
27507,1,2016-08-31,2016-08-30,0,0,1,2,0,Transient,181.0,BB       ,PRT,       NULL,E               ,False,False
27508,1,2016-08-31,2016-08-21,155,4,6,2,2,Transient,247.0,BB       ,ESP,       NULL,G               ,False,False
27509,1,2016-08-31,2016-08-27,43,2,2,2,0,Transient,205.5,BB       ,IRL,       NULL,D               ,False,False
27510,1,2016-09-01,2016-08-25,216,2,5,2,0,Contract,92.1,HB       ,GBR,       NULL,D               ,False,False
27511,1,2016-09-01,2016-08-25,189,2,5,2,0,Contract,79.8,BB       ,IRL,       NULL,A               ,False,False
27512,1,2016-09-01,2016-08-22,209,3,7,2,0,Transient,152.3,BB       ,GBR,       NULL,E               ,False,False
27513,1,2016-09-01,2016-08-26,205,2,4,2,0,Contract,59.8,BB       ,GBR,       NULL,A               ,False,False
27514,1,2016-09-01,2016-08-25,189,2,5,2,0,Contract,57.8,BB       ,GBR,       NULL,A               ,False,False
27515,1,2016-09-01,2016-08-28,5,2,2,2,0,Transient,161.0,BB       ,PRT,       NULL,A               ,False,False
27516,1,2016-09-01,2016-08-28,109,2,2,2,1,Transient,193.16,BB       ,ITA,       NULL,D               ,False,False
27517,1,2016-09-01,2016-08-28,43,2,2,2,0,Transient,216.0,BB       ,ESP,       NULL,D               ,False,False
27518,1,2016-09-01,2016-08-27,74,2,3,3,0,Transient,269.0,HB       ,ESP,       NULL,D               ,False,False
27519,1,2016-09-02,2016-09-01,3,0,1,3,0,Transient,231.0,BB       ,ESP,       NULL,G               ,False,False
27520,1,2016-09-01,2016-08-31,0,0,1,2,0,Transient,139.0,BB       ,FRA,       NULL,E               ,False,False
27521,1,2016-09-01,2016-08-31,101,0,1,2,0,Transient,171.0,BB       ,PRT,       NULL,A               ,False,False
27522,1,2016-09-01,2016-08-29,23,1,2,2,0,Transient,212.0,HB       ,DEU,       NULL,A               ,False,False
27523,1,2016-09-01,2016-08-26,205,2,4,2,0,Contract,57.8,BB       ,GBR,       NULL,A               ,False,False
27524,1,2016-09-01,2016-08-30,57,0,2,2,0,Transient,102.0,BB       ,NOR,       NULL,A               ,False,False
27525,1,2016-09-01,2016-08-28,195,2,2,2,0,Transient-Party,66.3,BB       ,CN,       NULL,A               ,False,False
27526,1,2016-09-01,2016-08-28,22,2,2,2,0,Transient,224.0,HB       ,CHE,       NULL,A               ,False,False
27527,1,2016-09-01,2016-08-22,3,3,7,2,0,Transient,146.4,BB       ,PRT,       NULL,A               ,False,False
27528,1,2016-09-01,2016-08-31,0,0,1,2,0,Transient,139.0,BB       ,PRT,       NULL,A               ,False,False
27529,1,2016-09-01,2016-08-31,0,0,1,2,0,Transient,139.0,BB       ,PRT,       NULL,A               ,False,False
27530,1,2016-09-01,2016-08-28,16,2,2,2,0,Transient,169.6,HB       ,PRT,       NULL,A               ,False,False
27531,1,2016-09-01,2016-08-25,24,2,5,2,0,Transient,82.0,BB       ,GBR,       NULL,D               ,False,False
27532,1,2016-09-01,2016-08-30,39,0,2,2,0,Transient,169.0,HB       ,PRT,       NULL,D               ,False,False
27533,1,2016-09-01,2016-08-31,0,0,1,2,0,Transient,124.0,BB       ,CN,       NULL,D               ,False,False
27534,1,2016-09-02,2016-08-26,77,2,5,2,0,Transient,176.43,BB       ,IRL,       NULL,A               ,False,False
27535,1,2016-09-02,2016-08-26,11,2,5,2,0,Transient,147.94,BB       ,GBR,       NULL,A               ,False,False
27536,1,2016-09-02,2016-08-27,1,2,4,2,0,Transient,169.0,BB       ,AUT,       NULL,A               ,False,False
27537,1,2016-09-02,2016-08-23,225,2,8,2,0,Contract,85.3,BB       ,GBR,       NULL,E               ,False,False
27538,1,2016-09-02,2016-08-26,214,2,5,2,0,Transient,137.43,Undefined,ESP,       NULL,A               ,False,False
27539,1,2016-09-02,2016-08-26,22,2,5,2,0,Transient,82.0,BB       ,POL,       NULL,D               ,False,False
27540,1,2016-09-02,2016-08-26,221,2,5,2,0,Transient,87.43,BB       ,GBR,       NULL,A               ,False,False
27541,1,2016-09-02,2016-08-26,12,2,5,2,0,Transient,173.94,HB       ,GBR,       NULL,A               ,False,False
27542,1,2016-09-02,2016-08-29,89,1,3,2,0,Transient,183.5,BB       ,CN,       NULL,A               ,False,False
27543,1,2016-09-02,2016-08-26,214,2,5,2,0,Transient,182.0,HB       ,PRT,       NULL,D               ,False,False
27544,1,2016-09-02,2016-08-26,70,2,5,2,0,Transient,170.43,BB       ,IRL,       NULL,A               ,False,False
27545,1,2016-09-02,2016-08-31,0,0,2,2,0,Transient,144.0,BB       ,PRT,       NULL,A               ,False,False
27546,1,2016-09-02,2016-08-31,0,0,2,2,0,Transient,136.0,BB       ,PRT,       NULL,A               ,False,False
27547,1,2016-09-02,2016-08-27,52,2,4,2,0,Transient,212.67,HB       ,PRT,       NULL,A               ,False,False
27548,1,2016-09-02,2016-08-28,4,2,3,2,0,Transient-Party,161.0,BB       ,PRT,       NULL,A               ,False,False
27549,1,2016-09-02,2016-08-28,4,2,3,2,0,Transient-Party,149.0,BB       ,PRT,       NULL,A               ,False,False
27550,1,2016-09-02,2016-08-28,6,2,3,2,0,Transient-Party,163.0,HB       ,PRT,       NULL,A               ,False,False
27551,1,2016-09-02,2016-08-28,6,2,3,2,0,Transient-Party,175.0,HB       ,PRT,       NULL,A               ,False,False
27552,1,2016-09-02,2016-08-31,11,0,2,1,0,Transient,2.0,HB       ,PRT,        435,E               ,False,False
27553,1,2016-09-02,2016-08-29,141,1,3,2,0,Transient,128.9,BB       ,IRL,       NULL,A               ,False,False
27554,1,2016-09-02,2016-08-26,23,2,5,2,0,Transient,185.6,BB       ,NLD,       NULL,D               ,False,False
27555,1,2016-09-03,2016-09-02,0,0,1,2,0,Group,177.0,BB       ,NLD,       NULL,C               ,True,False
27556,1,2016-09-02,2016-08-30,95,0,3,2,0,Transient,195.67,BB       ,USA,       NULL,F               ,False,False
27557,1,2016-09-02,2016-08-29,219,1,3,2,0,Transient,93.0,BB       ,USA,       NULL,A               ,False,False
27558,1,2016-09-02,2016-08-29,219,1,3,2,0,Transient,81.0,BB       ,USA,       NULL,A               ,False,False
27559,1,2016-09-02,2016-08-29,219,1,3,2,0,Transient,64.8,BB       ,USA,       NULL,A               ,False,False
27560,1,2016-09-02,2016-08-29,6,1,3,2,0,Transient,164.1,HB       ,PRT,       NULL,A               ,False,False
27561,1,2016-09-02,2016-08-28,20,2,3,2,0,Transient,175.8,BB       ,DEU,       NULL,A               ,False,False
27562,1,2016-09-02,2016-08-29,7,1,3,2,0,Transient,176.1,HB       ,PRT,       NULL,A               ,False,False
27563,1,2016-09-02,2016-08-29,0,1,3,2,0,Transient,170.25,BB       ,PRT,       NULL,A               ,False,False
27564,1,2016-09-02,2016-08-29,209,1,3,2,0,Transient,93.0,BB       ,PRT,       NULL,A               ,False,False
27565,1,2016-09-02,2016-08-27,18,2,4,2,0,Transient,212.53,HB       ,PRT,       NULL,C               ,False,False
27566,1,2016-09-02,2016-08-29,69,1,3,2,2,Transient,273.9,HB       ,PRT,       NULL,G               ,False,False
27567,1,2016-09-02,2016-08-29,69,1,3,2,0,Transient,200.0,HB       ,PRT,       NULL,A               ,False,False
27568,1,2016-09-02,2016-08-28,10,2,3,2,1,Transient,213.0,HB       ,PRT,       NULL,C               ,False,False
27569,1,2016-09-02,2016-08-30,101,0,3,2,0,Transient,197.67,BB       ,CN,       NULL,F               ,False,False
27570,1,2016-09-03,2016-08-20,130,4,10,2,0,Transient,189.86,BB       ,IRL,       NULL,D               ,False,False
27571,1,2016-09-03,2016-08-27,226,2,5,2,0,Transient,213.43,BB       ,NLD,       NULL,G               ,False,False
27572,1,2016-09-03,2016-08-27,159,2,5,2,0,Transient,77.6,BB       ,IRL,       NULL,D               ,False,False
27573,1,2016-09-03,2016-08-27,157,2,5,2,0,Contract,89.91,BB       ,GBR,       NULL,E               ,False,False
27574,1,2016-09-03,2016-08-27,212,2,5,2,0,Contract,94.0,HB       ,GBR,       NULL,D               ,False,False
27575,1,2016-09-03,2016-08-27,185,2,5,2,0,Contract,90.2,BB       ,GBR,       NULL,E               ,False,False
27576,1,2016-09-03,2016-08-27,185,2,5,2,0,Contract,88.2,BB       ,PRT,       NULL,E               ,False,False
27577,1,2016-09-03,2016-08-28,50,2,4,2,0,Transient,216.0,BB       ,BRA,       NULL,D               ,False,False
27578,1,2016-09-03,2016-08-27,61,2,5,2,0,Transient,186.71,BB       ,FRA,       NULL,A               ,False,False
27579,1,2016-09-03,2016-08-27,33,2,5,2,0,Transient,218.0,HB       ,PRT,       NULL,C               ,False,False
27580,1,2016-09-03,2016-08-30,99,0,4,2,0,Transient,162.5,BB       ,PRT,       NULL,A               ,False,False
27581,1,2016-09-03,2016-08-30,99,0,4,2,0,Transient,151.0,BB       ,PRT,       NULL,A               ,False,False
27582,1,2016-09-03,2016-08-28,33,2,4,2,0,Transient,220.33,BB       ,CHE,       NULL,C               ,False,False
